slot_id,service_date,split,slot_in_day,type_id,observed_count,mean_value
2016-11-25-03,2016-11-25,test,3,1,4.0,0.5938991138377642
2016-11-25-03,2016-11-25,test,3,2,5.0,0.33496932515337424
2016-11-25-03,2016-11-25,test,3,3,2.0,0.2511929107021132
2016-11-25-03,2016-11-25,test,3,4,2.0,0.15439672801635992
2016-11-25-03,2016-11-25,test,3,5,1.0,0.7423312883435583
2016-11-25-03,2016-11-25,test,3,6,6.0,0.25630538513974094
2016-11-25-03,2016-11-25,test,3,7,6.0,0.4658032265394229
2016-11-25-03,2016-11-25,test,3,8,6.0,0.36037264258123153
2016-11-25-03,2016-11-25,test,3,9,3.0,0.19222903885480572
2016-11-25-03,2016-11-25,test,3,10,4.0,0.3398091342876619
2016-11-25-03,2016-11-25,test,3,11,8.0,0.2688309475119291
2016-11-25-03,2016-11-25,test,3,12,7.0,0.3826078488655176
2016-11-25-03,2016-11-25,test,3,13,6.0,0.30947511929107024
2016-11-25-03,2016-11-25,test,3,14,16.0,0.35489093387866394
2016-11-25-03,2016-11-25,test,3,15,5.0,0.23558282208588954
2016-11-25-03,2016-11-25,test,3,16,15.0,0.3368779822767553
2016-11-25-03,2016-11-25,test,3,17,5.0,0.243626448534424
2016-11-25-03,2016-11-25,test,3,18,3.0,0.2110883890024994
2016-11-25-03,2016-11-25,test,3,19,23.0,0.4525058534127619
2016-11-25-03,2016-11-25,test,3,20,15.0,0.27266530334015
2016-11-25-03,2016-11-25,test,3,21,3.0,0.23131106566689388
2016-11-25-03,2016-11-25,test,3,22,4.0,0.20245398773006135
2016-11-25-03,2016-11-25,test,3,23,14.0,0.37632680884214625
2016-11-25-03,2016-11-25,test,3,24,3.0,0.2776641672347194
2016-11-25-03,2016-11-25,test,3,25,29.0,0.3861739886702865
2016-11-25-03,2016-11-25,test,3,26,14.0,0.34370435290680695
2016-11-25-03,2016-11-25,test,3,27,29.0,0.3171144489105141
2016-11-25-03,2016-11-25,test,3,28,36.0,0.36130046201620847
2016-11-25-03,2016-11-25,test,3,29,23.0,0.4044041373996029
2016-11-25-04,2016-11-25,test,4,0,2.0,0.18132242672119975
2016-11-25-04,2016-11-25,test,4,1,6.0,0.3056123608270847
2016-11-25-04,2016-11-25,test,4,2,4.0,0.35753237900477164
2016-11-25-04,2016-11-25,test,4,3,6.0,0.3178822994773915
2016-11-25-04,2016-11-25,test,4,4,2.0,0.23790047716428087
2016-11-25-04,2016-11-25,test,4,5,2.0,0.4587593728698023
2016-11-25-04,2016-11-25,test,4,6,6.0,0.2205180640763463
2016-11-25-04,2016-11-25,test,4,7,7.0,0.33771545427987143
2016-11-25-04,2016-11-25,test,4,8,3.0,0.4158145875937287
2016-11-25-04,2016-11-25,test,4,9,2.0,0.18507157464212676
2016-11-25-04,2016-11-25,test,4,10,3.0,0.3792319927289253
2016-11-25-04,2016-11-25,test,4,11,11.0,0.2906983949928735
2016-11-25-04,2016-11-25,test,4,12,3.0,0.15155646443990003
2016-11-25-04,2016-11-25,test,4,13,8.0,0.3323960463531016
2016-11-25-04,2016-11-25,test,4,14,25.0,0.3684253578732106
2016-11-25-04,2016-11-25,test,4,15,10.0,0.31676891615541924
2016-11-25-04,2016-11-25,test,4,16,11.0,0.3179649253268885
2016-11-25-04,2016-11-25,test,4,17,7.0,0.4609991235758107
2016-11-25-04,2016-11-25,test,4,18,8.0,0.2852760736196319
2016-11-25-04,2016-11-25,test,4,19,18.0,0.3993410588502613
2016-11-25-04,2016-11-25,test,4,20,8.0,0.3128834355828221
2016-11-25-04,2016-11-25,test,4,21,4.0,0.1387184730743013
2016-11-25-04,2016-11-25,test,4,22,3.0,0.2956146330379459
2016-11-25-04,2016-11-25,test,4,23,18.0,0.37616450806634855
2016-11-25-04,2016-11-25,test,4,24,3.0,0.4180867984548966
2016-11-25-04,2016-11-25,test,4,25,25.0,0.4265303340149966
2016-11-25-04,2016-11-25,test,4,26,11.0,0.2753299869864287
2016-11-25-04,2016-11-25,test,4,27,30.0,0.40315837309702346
2016-11-25-04,2016-11-25,test,4,28,35.0,0.39739020352517285
2016-11-25-04,2016-11-25,test,4,29,19.0,0.4127650414379507
2016-11-25-05,2016-11-25,test,5,0,8.0,0.32148943421949555
2016-11-25-05,2016-11-25,test,5,1,4.0,0.24812542603953647
2016-11-25-05,2016-11-25,test,5,2,5.0,0.22154055896387184
2016-11-25-05,2016-11-25,test,5,3,5.0,0.2766189502385822
2016-11-25-05,2016-11-25,test,5,4,6.0,0.31879118382185867
2016-11-25-05,2016-11-25,test,5,5,2.0,0.2249488752556237
2016-11-25-05,2016-11-25,test,5,6,2.0,0.2269938650306748
2016-11-25-05,2016-11-25,test,5,7,10.0,0.2824130879345603
2016-11-25-05,2016-11-25,test,5,8,8.0,0.3022324471710975
2016-11-25-05,2016-11-25,test,5,9,1.0,0.12678936605316973
2016-11-25-05,2016-11-25,test,5,10,4.0,0.3832651670074983
2016-11-25-05,2016-11-25,test,5,11,7.0,0.21842438406855585
2016-11-25-05,2016-11-25,test,5,12,3.0,0.3680981595092025
2016-11-25-05,2016-11-25,test,5,13,10.0,0.2823449216087253
2016-11-25-05,2016-11-25,test,5,14,17.0,0.2486466979429809
2016-11-25-05,2016-11-25,test,5,15,5.0,0.3314246762099523
2016-11-25-05,2016-11-25,test,5,16,16.0,0.33226823449216086
2016-11-25-05,2016-11-25,test,5,17,2.0,0.25085207907293794
2016-11-25-05,2016-11-25,test,5,18,2.0,0.17450579413769599
2016-11-25-05,2016-11-25,test,5,19,21.0,0.434706397896582
2016-11-25-05,2016-11-25,test,5,20,19.0,0.2941197574713881
2016-11-25-05,2016-11-25,test,5,21,3.0,0.47670983867302885
2016-11-25-05,2016-11-25,test,5,22,4.0,0.17024539877300615
2016-11-25-05,2016-11-25,test,5,23,13.0,0.3267264432908605
2016-11-25-05,2016-11-25,test,5,24,7.0,0.2295257571331191
2016-11-25-05,2016-11-25,test,5,25,22.0,0.4894032348020078
2016-11-25-05,2016-11-25,test,5,26,17.0,0.2719034444043466
2016-11-25-05,2016-11-25,test,5,27,26.0,0.3242357506161187
2016-11-25-05,2016-11-25,test,5,28,30.0,0.3886389456941604
2016-11-25-05,2016-11-25,test,5,29,21.0,0.3071055279644237
2016-11-25-06,2016-11-25,test,6,0,5.0,0.2304021813224267
2016-11-25-06,2016-11-25,test,6,1,9.0,0.37317276376581077
2016-11-25-06,2016-11-25,test,6,2,4.0,0.19989775051124745
2016-11-25-06,2016-11-25,test,6,3,3.0,0.18336741649625088
2016-11-25-06,2016-11-25,test,6,4,7.0,0.23322621482130684
2016-11-25-06,2016-11-25,test,6,5,1.0,0.17995910020449898
2016-11-25-06,2016-11-25,test,6,6,3.0,0.20495341967734607
2016-11-25-06,2016-11-25,test,6,7,5.0,0.3505112474437628
2016-11-25-06,2016-11-25,test,6,8,8.0,0.2737730061349693
2016-11-25-06,2016-11-25,test,6,9,2.0,0.3118609406952965
2016-11-25-06,2016-11-25,test,6,10,5.0,0.24021813224267213
2016-11-25-06,2016-11-25,test,6,11,8.0,0.34909679618268574
2016-11-25-06,2016-11-25,test,6,12,4.0,0.2556237218813906
2016-11-25-06,2016-11-25,test,6,13,5.0,0.46993865030674853
2016-11-25-06,2016-11-25,test,6,14,20.0,0.3177914110429448
2016-11-25-06,2016-11-25,test,6,15,6.0,0.29425130652124515
2016-11-25-06,2016-11-25,test,6,16,13.0,0.3169734151329243
2016-11-25-06,2016-11-25,test,6,17,7.0,0.27763170707955986
2016-11-25-06,2016-11-25,test,6,18,4.0,0.2225630538513974
2016-11-25-06,2016-11-25,test,6,19,21.0,0.3779985068328627
2016-11-25-06,2016-11-25,test,6,20,11.0,0.2929912623164157
2016-11-25-06,2016-11-25,test,6,21,3.0,0.2608498068620768
2016-11-25-06,2016-11-25,test,6,22,5.0,0.24403544648943423
2016-11-25-06,2016-11-25,test,6,23,14.0,0.3245690914402571
2016-11-25-06,2016-11-25,test,6,24,9.0,0.2818298871468606
2016-11-25-06,2016-11-25,test,6,25,27.0,0.4228836880506956
2016-11-25-06,2016-11-25,test,6,26,16.0,0.316291751874574
2016-11-25-06,2016-11-25,test,6,27,24.0,0.38985457850488525
2016-11-25-06,2016-11-25,test,6,28,31.0,0.3674384853882182
2016-11-25-06,2016-11-25,test,6,29,20.0,0.4901158827539196
2016-11-25-07,2016-11-25,test,7,0,29.0,0.2532261476623651
2016-11-25-07,2016-11-25,test,7,1,12.0,0.3017496023630993
2016-11-25-07,2016-11-25,test,7,2,4.0,0.18762781186094069
2016-11-25-07,2016-11-25,test,7,3,4.0,0.39349011588275395
2016-11-25-07,2016-11-25,test,7,4,3.0,0.1524653487843672
2016-11-25-07,2016-11-25,test,7,5,7.0,0.14090953354757035
2016-11-25-07,2016-11-25,test,7,6,2.0,0.27880027266530333
2016-11-25-07,2016-11-25,test,7,7,10.0,0.2710974778459441
2016-11-25-07,2016-11-25,test,7,8,2.0,0.13701431492842536
2016-11-25-07,2016-11-25,test,7,9,5.0,0.2239945466939332
2016-11-25-07,2016-11-25,test,7,10,6.0,0.3487843671892752
2016-11-25-07,2016-11-25,test,7,11,7.0,0.2201772324471711
2016-11-25-07,2016-11-25,test,7,12,7.0,0.3651767455448437
2016-11-25-07,2016-11-25,test,7,13,6.0,0.2400590774823904
2016-11-25-07,2016-11-25,test,7,14,16.0,0.2817399454669393
2016-11-25-07,2016-11-25,test,7,15,3.0,0.4867075664621677
2016-11-25-07,2016-11-25,test,7,16,14.0,0.3037783620605707
2016-11-25-07,2016-11-25,test,7,17,1.0,0.16223585548738922
2016-11-25-07,2016-11-25,test,7,18,5.0,0.2575323790047716
2016-11-25-07,2016-11-25,test,7,19,17.0,0.4661774730342034
2016-11-25-07,2016-11-25,test,7,20,8.0,0.33623040218132244
2016-11-25-07,2016-11-25,test,7,21,4.0,0.17757327880027268
2016-11-25-07,2016-11-25,test,7,22,3.0,0.23812769825039762
2016-11-25-07,2016-11-25,test,7,23,13.0,0.44124587069372345
2016-11-25-07,2016-11-25,test,7,24,3.0,0.2578959327425585
2016-11-25-07,2016-11-25,test,7,25,19.0,0.36684246403329385
2016-11-25-07,2016-11-25,test,7,26,10.0,0.3536468984321745
2016-11-25-07,2016-11-25,test,7,27,20.0,0.37079072937968643
2016-11-25-07,2016-11-25,test,7,28,42.0,0.47479468951861586
2016-11-25-07,2016-11-25,test,7,29,18.0,0.40801333030371884
2016-11-25-08,2016-11-25,test,8,0,54.0,0.23787523037693456
2016-11-25-08,2016-11-25,test,8,1,56.0,0.23345749342681857
2016-11-25-08,2016-11-25,test,8,2,6.0,0.19245625994092252
2016-11-25-08,2016-11-25,test,8,3,5.0,0.2997955010224949
2016-11-25-08,2016-11-25,test,8,4,1.0,0.28084526244035446
2016-11-25-08,2016-11-25,test,8,5,10.0,0.19591002044989775
2016-11-25-08,2016-11-25,test,8,6,4.0,0.17569870483980915
2016-11-25-08,2016-11-25,test,8,7,5.0,0.29134287661895025
2016-11-25-08,2016-11-25,test,8,8,4.0,0.44580777096114516
2016-11-25-08,2016-11-25,test,8,9,1.0,0.23517382413087937
2016-11-25-08,2016-11-25,test,8,10,1.0,0.37150647580095436
2016-11-25-08,2016-11-25,test,8,11,5.0,0.20259032038173141
2016-11-25-08,2016-11-25,test,8,12,5.0,0.17627811860940695
2016-11-25-08,2016-11-25,test,8,13,6.0,0.4051351965462395
2016-11-25-08,2016-11-25,test,8,14,10.0,0.2591683708248126
2016-11-25-08,2016-11-25,test,8,15,7.0,0.2774369461486026
2016-11-25-08,2016-11-25,test,8,16,6.0,0.34912519881845033
2016-11-25-08,2016-11-25,test,8,17,2.0,0.19870483980913428
2016-11-25-08,2016-11-25,test,8,18,2.0,0.5490797546012269
2016-11-25-08,2016-11-25,test,8,19,9.0,0.4229341816253882
2016-11-25-08,2016-11-25,test,8,20,3.0,0.3244717109747785
2016-11-25-08,2016-11-25,test,8,21,6.0,0.29879572824358097
2016-11-25-08,2016-11-25,test,8,22,0.0,0.0
2016-11-25-08,2016-11-25,test,8,23,15.0,0.2774369461486026
2016-11-25-08,2016-11-25,test,8,24,2.0,0.36503067484662577
2016-11-25-08,2016-11-25,test,8,25,17.0,0.41609527246481415
2016-11-25-08,2016-11-25,test,8,26,5.0,0.2741649625085208
2016-11-25-08,2016-11-25,test,8,27,10.0,0.2827539195637355
2016-11-25-08,2016-11-25,test,8,28,34.0,0.5385941697742491
2016-11-25-08,2016-11-25,test,8,29,9.0,0.46398545785048856
2016-11-25-09,2016-11-25,test,9,0,12.0,0.19648943421949558
2016-11-25-09,2016-11-25,test,9,1,45.0,0.27072635007195334
2016-11-25-09,2016-11-25,test,9,2,3.0,0.16496250852079072
2016-11-25-09,2016-11-25,test,9,3,4.0,0.4284253578732106
2016-11-25-09,2016-11-25,test,9,4,3.0,0.18904794364917066
2016-11-25-09,2016-11-25,test,9,5,8.0,0.23466257668711657
2016-11-25-09,2016-11-25,test,9,6,5.0,0.16973415132924335
2016-11-25-09,2016-11-25,test,9,7,3.0,0.22222222222222224
2016-11-25-09,2016-11-25,test,9,8,4.0,0.2177914110429448
2016-11-25-09,2016-11-25,test,9,9,2.0,0.2883435582822086
2016-11-25-09,2016-11-25,test,9,10,0.0,0.0
2016-11-25-09,2016-11-25,test,9,11,5.0,0.19004771642808452
2016-11-25-09,2016-11-25,test,9,12,0.0,0.0
2016-11-25-09,2016-11-25,test,9,13,6.0,0.2957282435810043
2016-11-25-09,2016-11-25,test,9,14,12.0,0.30453306066803
2016-11-25-09,2016-11-25,test,9,15,16.0,0.2507242672119973
2016-11-25-09,2016-11-25,test,9,16,13.0,0.2580357611032458
2016-11-25-09,2016-11-25,test,9,17,3.0,0.32492615314701206
2016-11-25-09,2016-11-25,test,9,18,1.0,0.12201772324471712
2016-11-25-09,2016-11-25,test,9,19,11.0,0.46105224019334445
2016-11-25-09,2016-11-25,test,9,20,6.0,0.29981822313110656
2016-11-25-09,2016-11-25,test,9,21,2.0,0.16462167689161553
2016-11-25-09,2016-11-25,test,9,22,6.0,0.36957509656896165
2016-11-25-09,2016-11-25,test,9,23,13.0,0.4408263856116617
2016-11-25-09,2016-11-25,test,9,24,2.0,0.5371506475800955
2016-11-25-09,2016-11-25,test,9,25,20.0,0.4561008861622359
2016-11-25-09,2016-11-25,test,9,26,6.0,0.37252897068847995
2016-11-25-09,2016-11-25,test,9,27,21.0,0.3453111305872042
2016-11-25-09,2016-11-25,test,9,28,52.0,0.6462167689161554
2016-11-25-09,2016-11-25,test,9,29,16.0,0.39723926380368096
2016-11-25-10,2016-11-25,test,10,0,13.0,0.2627549682764406
2016-11-25-10,2016-11-25,test,10,1,62.0,0.2929722716977813
2016-11-25-10,2016-11-25,test,10,2,3.0,0.2124517155192002
2016-11-25-10,2016-11-25,test,10,3,9.0,0.3248504127849731
2016-11-25-10,2016-11-25,test,10,4,2.0,0.3319700068166326
2016-11-25-10,2016-11-25,test,10,5,6.0,0.1612133605998637
2016-11-25-10,2016-11-25,test,10,6,4.0,0.22477845944103614
2016-11-25-10,2016-11-25,test,10,7,3.0,0.22449443308339012
2016-11-25-10,2016-11-25,test,10,8,0.0,0.0
2016-11-25-10,2016-11-25,test,10,9,4.0,0.3464553510565781
2016-11-25-10,2016-11-25,test,10,10,1.0,0.3285616905248807
2016-11-25-10,2016-11-25,test,10,11,6.0,0.2473301522381277
2016-11-25-10,2016-11-25,test,10,12,1.0,0.147239263803681
2016-11-25-10,2016-11-25,test,10,13,3.0,0.1822313110656669
2016-11-25-10,2016-11-25,test,10,14,15.0,0.299431947284708
2016-11-25-10,2016-11-25,test,10,15,13.0,0.22725604320696347
2016-11-25-10,2016-11-25,test,10,16,8.0,0.2979720518064076
2016-11-25-10,2016-11-25,test,10,17,4.0,0.38718473074301296
2016-11-25-10,2016-11-25,test,10,18,5.0,0.24676209952283573
2016-11-25-10,2016-11-25,test,10,19,7.0,0.2910702113156101
2016-11-25-10,2016-11-25,test,10,20,3.0,0.24835264712565328
2016-11-25-10,2016-11-25,test,10,21,4.0,0.36281526925698704
2016-11-25-10,2016-11-25,test,10,22,2.0,0.12338104976141787
2016-11-25-10,2016-11-25,test,10,23,18.0,0.36309929561463306
2016-11-25-10,2016-11-25,test,10,24,4.0,0.16837082481254262
2016-11-25-10,2016-11-25,test,10,25,10.0,0.5706203135650989
2016-11-25-10,2016-11-25,test,10,26,4.0,0.3116905248807089
2016-11-25-10,2016-11-25,test,10,27,17.0,0.4914792092706203
2016-11-25-10,2016-11-25,test,10,28,50.0,0.6822222222222223
2016-11-25-10,2016-11-25,test,10,29,19.0,0.5095253471101066
2016-11-25-11,2016-11-25,test,11,0,23.0,0.26762692273495153
2016-11-25-11,2016-11-25,test,11,1,48.0,0.37985685071574643
2016-11-25-11,2016-11-25,test,11,2,5.0,0.2588957055214724
2016-11-25-11,2016-11-25,test,11,3,6.0,0.1925698704839809
2016-11-25-11,2016-11-25,test,11,4,2.0,0.23790047716428084
2016-11-25-11,2016-11-25,test,11,5,11.0,0.2602714259155977
2016-11-25-11,2016-11-25,test,11,6,3.0,0.18314019541013404
2016-11-25-11,2016-11-25,test,11,7,6.0,0.4158145875937287
2016-11-25-11,2016-11-25,test,11,8,2.0,0.25800954328561687
2016-11-25-11,2016-11-25,test,11,9,3.0,0.17223358327652805
2016-11-25-11,2016-11-25,test,11,10,0.0,0.0
2016-11-25-11,2016-11-25,test,11,11,1.0,0.12338104976141787
2016-11-25-11,2016-11-25,test,11,12,0.0,0.0
2016-11-25-11,2016-11-25,test,11,13,4.0,0.29771642808452625
2016-11-25-11,2016-11-25,test,11,14,10.0,0.38248125426039536
2016-11-25-11,2016-11-25,test,11,15,11.0,0.2936109561876433
2016-11-25-11,2016-11-25,test,11,16,7.0,0.30616418346479696
2016-11-25-11,2016-11-25,test,11,17,3.0,0.30811179277436945
2016-11-25-11,2016-11-25,test,11,18,4.0,0.21353101567825494
2016-11-25-11,2016-11-25,test,11,19,19.0,0.41416424496824883
2016-11-25-11,2016-11-25,test,11,20,7.0,0.43928327977407733
2016-11-25-11,2016-11-25,test,11,21,5.0,0.22713019768234494
2016-11-25-11,2016-11-25,test,11,22,3.0,0.25289706884798907
2016-11-25-11,2016-11-25,test,11,23,8.0,0.50673142467621
2016-11-25-11,2016-11-25,test,11,24,0.0,0.0
2016-11-25-11,2016-11-25,test,11,25,10.0,0.3467620995228357
2016-11-25-11,2016-11-25,test,11,26,6.0,0.5047716428084527
2016-11-25-11,2016-11-25,test,11,27,33.0,0.4484311416826754
2016-11-25-11,2016-11-25,test,11,28,45.0,0.7023403771870029
2016-11-25-11,2016-11-25,test,11,29,15.0,0.43185639627357425
2016-11-25-12,2016-11-25,test,12,0,19.0,0.23337997345100994
2016-11-25-12,2016-11-25,test,12,1,26.0,0.3312883435582822
2016-11-25-12,2016-11-25,test,12,2,1.0,0.8268575323790048
2016-11-25-12,2016-11-25,test,12,3,11.0,0.2662204870793828
2016-11-25-12,2016-11-25,test,12,4,4.0,0.33111792774369464
2016-11-25-12,2016-11-25,test,12,5,10.0,0.25971370143149286
2016-11-25-12,2016-11-25,test,12,6,5.0,0.2977505112474438
2016-11-25-12,2016-11-25,test,12,7,3.0,0.19677346057714154
2016-11-25-12,2016-11-25,test,12,8,2.0,0.24301295160190867
2016-11-25-12,2016-11-25,test,12,9,1.0,0.11997273346966598
2016-11-25-12,2016-11-25,test,12,10,2.0,0.16768916155419222
2016-11-25-12,2016-11-25,test,12,11,4.0,0.3162917518745739
2016-11-25-12,2016-11-25,test,12,12,10.0,0.290865712338105
2016-11-25-12,2016-11-25,test,12,13,0.0,0.0
2016-11-25-12,2016-11-25,test,12,14,8.0,0.3254089979550102
2016-11-25-12,2016-11-25,test,12,15,13.0,0.34985055843951546
2016-11-25-12,2016-11-25,test,12,16,8.0,0.26286639400136336
2016-11-25-12,2016-11-25,test,12,17,4.0,0.3341854124062713
2016-11-25-12,2016-11-25,test,12,18,0.0,0.0
2016-11-25-12,2016-11-25,test,12,19,11.0,0.5062279234058376
2016-11-25-12,2016-11-25,test,12,20,11.0,0.32081551713453554
2016-11-25-12,2016-11-25,test,12,21,1.0,0.19427402862985685
2016-11-25-12,2016-11-25,test,12,22,5.0,0.2049079754601227
2016-11-25-12,2016-11-25,test,12,23,15.0,0.3405589638718473
2016-11-25-12,2016-11-25,test,12,24,1.0,0.25698704839809133
2016-11-25-12,2016-11-25,test,12,25,17.0,0.3665343437988693
2016-11-25-12,2016-11-25,test,12,26,14.0,0.4507741747005551
2016-11-25-12,2016-11-25,test,12,27,30.0,0.4589638718473074
2016-11-25-12,2016-11-25,test,12,28,38.0,0.6306282065080903
2016-11-25-12,2016-11-25,test,12,29,26.0,0.452624403544649
2016-11-25-13,2016-11-25,test,13,0,7.0,0.3062615639302756
2016-11-25-13,2016-11-25,test,13,1,25.0,0.2907430129516019
2016-11-25-13,2016-11-25,test,13,2,5.0,0.31438309475119286
2016-11-25-13,2016-11-25,test,13,3,11.0,0.1566586106463407
2016-11-25-13,2016-11-25,test,13,4,5.0,0.27716428084526246
2016-11-25-13,2016-11-25,test,13,5,4.0,0.16257668711656442
2016-11-25-13,2016-11-25,test,13,6,2.0,0.25971370143149286
2016-11-25-13,2016-11-25,test,13,7,3.0,0.35491933651442853
2016-11-25-13,2016-11-25,test,13,8,0.0,0.0
2016-11-25-13,2016-11-25,test,13,9,3.0,0.23017496023630993
2016-11-25-13,2016-11-25,test,13,10,2.0,0.21029311520109067
2016-11-25-13,2016-11-25,test,13,11,5.0,0.2736196319018405
2016-11-25-13,2016-11-25,test,13,12,5.0,0.18813905930470348
2016-11-25-13,2016-11-25,test,13,13,5.0,0.3003408316291752
2016-11-25-13,2016-11-25,test,13,14,22.0,0.3052921856602838
2016-11-25-13,2016-11-25,test,13,15,12.0,0.385196546239491
2016-11-25-13,2016-11-25,test,13,16,5.0,0.2528970688479891
2016-11-25-13,2016-11-25,test,13,17,4.0,0.24591002044989774
2016-11-25-13,2016-11-25,test,13,18,3.0,0.32197227902749376
2016-11-25-13,2016-11-25,test,13,19,11.0,0.338352853690277
2016-11-25-13,2016-11-25,test,13,20,4.0,0.24335378323108384
2016-11-25-13,2016-11-25,test,13,21,1.0,0.1445126107702795
2016-11-25-13,2016-11-25,test,13,22,5.0,0.28002726653033405
2016-11-25-13,2016-11-25,test,13,23,11.0,0.31468054780938215
2016-11-25-13,2016-11-25,test,13,24,5.0,0.2520790729379686
2016-11-25-13,2016-11-25,test,13,25,15.0,0.40136332651670076
2016-11-25-13,2016-11-25,test,13,26,14.0,0.3049956178790535
2016-11-25-13,2016-11-25,test,13,27,36.0,0.42780049988638946
2016-11-25-13,2016-11-25,test,13,28,45.0,0.47492236612891003
2016-11-25-13,2016-11-25,test,13,29,25.0,0.3275255623721881
2016-11-25-14,2016-11-25,test,14,0,7.0,0.24841756743597235
2016-11-25-14,2016-11-25,test,14,1,18.0,0.30898280693781716
2016-11-25-14,2016-11-25,test,14,2,13.0,0.24240994179644484
2016-11-25-14,2016-11-25,test,14,3,4.0,0.1630879345603272
2016-11-25-14,2016-11-25,test,14,4,7.0,0.19398188723342097
2016-11-25-14,2016-11-25,test,14,5,6.0,0.2598273119745513
2016-11-25-14,2016-11-25,test,14,6,2.0,0.31424676209952285
2016-11-25-14,2016-11-25,test,14,7,5.0,0.2358554873892297
2016-11-25-14,2016-11-25,test,14,8,12.0,0.22875482844807996
2016-11-25-14,2016-11-25,test,14,9,3.0,0.24085435128379915
2016-11-25-14,2016-11-25,test,14,10,3.0,0.26993865030674846
2016-11-25-14,2016-11-25,test,14,11,10.0,0.23960463531015677
2016-11-25-14,2016-11-25,test,14,12,9.0,0.20124214193743847
2016-11-25-14,2016-11-25,test,14,13,6.0,0.20245398773006137
2016-11-25-14,2016-11-25,test,14,14,6.0,0.15507839127471026
